"IMDBID";"Title";"Genre";"Year";"URL";"Audience_Rating";"Critic_Rating";"Budget_In_Millions";"User_Review";"Polarity"
"tt2053352";"Diana Vreeland: The Eye Has to Travel";"Documentary, Biography";2012;"https://m.media-amazon.com/images/M/MV5BMzM5NTY3Mzg2NF5BMl5BanBnXkFtZTcwMzczOTU0OA@@._V1_SX300.jpg";7.5;6.9;0.0;"An audacious lady who became the First Name of Fashion in ""Modern Times """;"Positive"
"tt2053425";"Rust and Bone";"Drama, Romance";2012;"https://m.media-amazon.com/images/M/MV5BYTUwNTljNjYtMjFhZi00ZGE5LThmMWEtYzQ3YmY2ZWNiZTU1XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg";7.5;7.3;17.76;"Again a remarkable film by a master film maker";"Positive"
"tt2053463";"Side Effects";"Crime, Drama, Mystery, Thriller";2013;"https://m.media-amazon.com/images/M/MV5BMTc2MzY0NDAwOF5BMl5BanBnXkFtZTcwMTE1Mzc4OA@@._V1_SX300.jpg";7.1;7.5;30.0;"Being Fooled is Part of the Fun";"Positive"
"tt2055765";"The English Teacher";"Comedy, Drama";2013;"https://m.media-amazon.com/images/M/MV5BMTU2MjIwNDA5MF5BMl5BanBnXkFtZTcwMjU2NzEzOQ@@._V1_SX300.jpg";5.8;4.2;0.0;"Pleasant comedy with good interpreters";"Positive"
"tt2057392";"Eye in the Sky";"Drama, Thriller, War";2016;"https://m.media-amazon.com/images/M/MV5BNTY4Nzg5MTU0OV5BMl5BanBnXkFtZTgwMjY2MjU2NzE@._V1_SX300.jpg";7.3;7.3;13.0;"Good Movie";"Positive"
"tt2063781";"Smashed";"Drama";2012;"https://m.media-amazon.com/images/M/MV5BYjJiZDY2ZTgtZGEyYi00NjUyLWJkZTktZDliNGE4M2NhYjYzXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg";6.8;7.1;0.5;"Days Of Wine & Roses For A New Millennium";"Negative"
"tt2064816";"I, Me aur Main";"Comedy, Drama, Musical, Romance";2013;"https://m.media-amazon.com/images/M/MV5BYTdjNmYyMTgtZmU3My00ODAxLTk3YzUtNDViMzk5YzdkMTBkXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg";4.6;0.0;0.0;"Very sweet movie";"Positive"
"tt2070862";"Temptation: Confessions of a Marriage Counselor";"Drama, Thriller";2013;"https://m.media-amazon.com/images/M/MV5BMWNhZTQwMDQtZWY5NC00MThjLWEzNGUtMDM5NzgzM2MzNDVhXkEyXkFqcGdeQXVyMTkzODUwNzk@._V1_SX300.jpg";5.0;2.6;0.0;"Resist the Temptation to see this";"Negative"
"tt2071550";"Open Grave";"Horror, Mystery, Thriller";2014;"https://m.media-amazon.com/images/M/MV5BMTc1MDM5MTI0Ml5BMl5BanBnXkFtZTgwOTMyODI1MDE@._V1_SX300.jpg";6.3;3.3;0.0;"Sometimes waking up in a pit of corpses isn't very much fun.";"Negative"
"tt2076216";"He's Way More Famous Than You";"Comedy";2013;"https://m.media-amazon.com/images/M/MV5BMTkyMzc2Njc3M15BMl5BanBnXkFtZTcwOTcyODQzOQ@@._V1_SX300.jpg";3.7;5.4;0.0;"Mind Numbingly Awful";"Negative"
"tt2076220";"Holy Motors";"Drama, Fantasy";2012;"https://m.media-amazon.com/images/M/MV5BODk2MDc4MDk2OF5BMl5BanBnXkFtZTcwMTcyODY1OA@@._V1_SX300.jpg";7.1;8.4;0.0;"Cinematic experience at a most cerebral level";"Negative"
"tt2080374";"Steve Jobs";"Biography, Drama";2015;"https://m.media-amazon.com/images/M/MV5BMjE0NTA2MTEwOV5BMl5BanBnXkFtZTgwNzg4NzU2NjE@._V1_SX300.jpg";7.2;8.2;30.0;"Not what i expected";"Negative"
"tt2082156";"24 Exposures";"Crime, Drama, Thriller";2014;"https://m.media-amazon.com/images/M/MV5BMTc2ODU2ODkyOF5BMl5BanBnXkFtZTgwMjk1MDM4MDE@._V1_SX300.jpg";4.1;4.2;0.0;"I like a lot of Wingard, Barrett and Swanberg's other work.";"Positive"
"tt2082197";"Barfi!";"Comedy, Drama, Romance";2012;"https://m.media-amazon.com/images/M/MV5BMTQzMTEyODY2Ml5BMl5BanBnXkFtZTgwMjA0MDUyMjE@._V1_SX300.jpg";8.1;0.0;4.26;"Barfi ! - An Inch from Masterpiece!";"Positive"
"tt2083231";"Java Heat";"Action, Crime, Drama, Thriller";2013;"https://m.media-amazon.com/images/M/MV5BMTczNzU3MTA3Nl5BMl5BanBnXkFtZTcwOTc1OTYzOQ@@._V1_SX300.jpg";5.2;3.5;15.0;"An action movie that is hurt by casting choices. Lutz is bad and Rourke doesn't fit. Worth seeing but don't rush. I say C+";"Negative"
"tt2083355";"The Best Man Holiday";"Comedy, Drama";2013;"https://m.media-amazon.com/images/M/MV5BMjU0MTI1MDg5Ml5BMl5BanBnXkFtZTgwNzc2MTMzMDE@._V1_SX300.jpg";6.7;5.9;17.0;"I'm Sure You Heard the Phrase, ""Grown Folk's  Business""";"Positive"
"tt2083379";"A Dark Truth";"Action, Thriller";2012;"https://m.media-amazon.com/images/M/MV5BMTYxOTQ0NTUzOV5BMl5BanBnXkFtZTcwMjc5MDA2OA@@._V1_SX300.jpg";5.6;3.1;0.0;"A dark truth....let me be honest, this movie stinks!";"Positive"
"tt2083383";"Trouble with the Curve";"Drama, Sport";2012;"https://m.media-amazon.com/images/M/MV5BMTUwNjMyMzQ3M15BMl5BanBnXkFtZTcwMjcwNDMyOA@@._V1_SX300.jpg";6.8;5.8;30.0;"A possible pioneer";"Negative"
"tt2084970";"The Imitation Game";"Biography, Drama, Thriller, War";2014;"https://m.media-amazon.com/images/M/MV5BOTgwMzFiMWYtZDhlNS00ODNkLWJiODAtZDVhNzgyNzJhYjQ4L2ltYWdlXkEyXkFqcGdeQXVyNzEzOTYxNTQ@._V1_SX300.jpg";8.0;7.3;14.0;"Compelling and Enthralling from start to finish.";"Positive"
"tt2084989";"Upstream Color";"Drama, Sci-Fi";2013;"https://m.media-amazon.com/images/M/MV5BMTQzMzQ4MDAyNF5BMl5BanBnXkFtZTcwNzE0MDk3OA@@._V1_SX300.jpg";6.7;8.1;0.05;"A new and unconventional birth in American cinema is fathered by Shane Carruth...";"Negative"
"tt2089750";"Nativity 2: Danger in the Manger!";"Comedy";2012;"https://m.media-amazon.com/images/M/MV5BMTYzMDM0MzM0Ml5BMl5BanBnXkFtZTgwNjIxMTkyMTE@._V1_SX300.jpg";5.4;0.0;3.83;"Mr Poppy and co return";"Negative"
"tt2091473";"Promised Land";"Drama";2013;"https://m.media-amazon.com/images/M/MV5BMTQxNDYzNzgyOF5BMl5BanBnXkFtZTcwNTU0NTI1OA@@._V1_SX300.jpg";6.6;5.5;15.0;"Much better then I expected. Really makes you feel and understand both sides of the argument. I highly recommend. I say A.";"Positive"
"tt2093944";"Amber Alert";"Horror, Mystery, Thriller";2012;"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkyNjEzMzI4MF5BMl5BanBnXkFtZTcwMjE3MDk2OA@@._V1_SX300.jpg";4.6;0.0;0.0;"Good movie if you go in with little expectation";"Positive"
"tt2094766";"Assassin's Creed";"Action, Adventure, Sci-Fi";2016;"https://m.media-amazon.com/images/M/MV5BNzE1OTczNTc1OF5BMl5BanBnXkFtZTgwMzgyMDI3MDI@._V1_SX300.jpg";5.8;3.6;125.0;"Mediocre Movie for me";"Negative"
"tt2095649";"Grace of Monaco";"Biography, Drama, Romance";2014;"https://m.media-amazon.com/images/M/MV5BZjFlY2YxOWEtZWQ1NS00OWZjLWJjZjUtNDBjOGRhYzNhZjM4XkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_SX300.jpg";5.7;2.1;30.0;"A fairytale on top of a fairytale";"Positive"
"tt2095684";"L";"Comedy, Drama";2012;"https://m.media-amazon.com/images/M/MV5BMjE4OTQyNzM0MV5BMl5BanBnXkFtZTgwOTU0MzgxMDE@._V1_SX300.jpg";5.5;0.0;0.0;"A controversial, minimalistic. absurd, claustrophobic movie about our daily lives";"Negative"
"tt2096672";"Dumb and Dumber To";"Adventure, Comedy";2014;"https://m.media-amazon.com/images/M/MV5BMTYxMzA0MzAyMF5BMl5BanBnXkFtZTgwMjMyNjcwMjE@._V1_SX300.jpg";5.6;3.6;35.0;"Well...";"Negative"
"tt2096673";"Inside Out";"Animation, Adventure, Comedy, Drama, Family, Fantasy";2015;"https://m.media-amazon.com/images/M/MV5BOTgxMDQwMDk0OF5BMl5BanBnXkFtZTgwNjU5OTg2NDE@._V1_SX300.jpg";8.2;9.4;175.0;"Amazing movie- Those who bash it because it is not a kid's movie, please stop";"Positive"
"tt2097298";"McFarland, USA";"Biography, Drama, Sport";2015;"https://m.media-amazon.com/images/M/MV5BMjMwNjY2Mjk5OV5BMl5BanBnXkFtZTgwODM2NTA0MzE@._V1_SX300.jpg";7.4;6.0;17.0;"Don't run away from this movie.";"Negative"
"tt2097307";"Hit and Run";"Action, Comedy, Romance";2012;"https://m.media-amazon.com/images/M/MV5BMjExNTgzMTAzMV5BMl5BanBnXkFtZTcwMDA0ODkxOA@@._V1_SX300.jpg";6.1;5.0;2.0;"A Comedy of Drivers";"Positive"
"tt2101341";"Dead Man Down";"Action, Crime, Drama, Thriller";2013;"https://m.media-amazon.com/images/M/MV5BMTM2NTU5NTIzMF5BMl5BanBnXkFtZTcwNjQ3MTM5OA@@._V1_SX300.jpg";6.5;3.9;30.0;"Well-acted but preposterous";"Negative"
"tt2101347";"When Elephants Were Young";"Documentary, Adventure, Drama, Family";2016;"https://m.media-amazon.com/images/M/MV5BMTUzODU0NzM5OV5BMl5BanBnXkFtZTgwMDYxOTEyNzE@._V1_SX300.jpg";7.1;0.0;0.0;"When Elephants Were Young is an absolutely stunning film that captures the complex relationship between elephants and humans in Thailand.I can not recommend this movie enough.";"Positive"
"tt2101383";"Knight of Cups";"Drama, Romance";2016;"https://m.media-amazon.com/images/M/MV5BMjQyOTcwODIyNF5BMl5BanBnXkFtZTgwMDE4OTI4NzE@._V1_SX300.jpg";5.6;5.3;0.0;"Truly Upsetting";"Negative"
"tt2101441";"Spring Breakers";"Comedy, Crime, Drama";2013;"https://m.media-amazon.com/images/M/MV5BNDBmYjU3NzAtZGVkNS00N2E3LWEyNTgtMjIwMTczYTE0M2Y4XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_SX300.jpg";5.3;6.3;5.0;"an honest and unsuspecting message for our generation";"Positive"
"tt2103254";"Tammy";"Comedy, Romance";2014;"https://m.media-amazon.com/images/M/MV5BMjIyMDg1ODM5OV5BMl5BanBnXkFtZTgwMTM4NzgxMTE@._V1._CR3,3,863,1275_SY132_CR0,0,89,132_AL_.jpg_V1_SX300.jpg";4.9;3.9;20.0;"Maybe she should have stayed home.";"Negative"
"tt2103264";"Emperor";"Drama, History, War";2013;"https://m.media-amazon.com/images/M/MV5BMjI4OTcwMTY3N15BMl5BanBnXkFtZTcwMTI1MzcxOQ@@._V1_SX300.jpg";6.5;4.8;0.0;"The Genesis of a Decision";"Negative"
"tt2103281";"Dawn of the Planet of the Apes";"Action, Adventure, Drama, Sci-Fi";2014;"https://m.media-amazon.com/images/M/MV5BMTgwODk3NDc1N15BMl5BanBnXkFtZTgwNTc1NjQwMjE@._V1_SX300.jpg";7.6;7.9;170.0;"The philosophy of why we go to war";"Negative"
"tt2106361";"Into the Storm";"Action, Thriller";2014;"https://m.media-amazon.com/images/M/MV5BMjMwODI2ODc3Nl5BMl5BanBnXkFtZTgwMDQwNjkwMjE@._V1_SX300.jpg";5.8;4.4;50.0;"Go watch Twister instead";"Negative"
"tt2106537";"Matru ki Bijlee ka Mandola";"Comedy, Drama";2013;"https://m.media-amazon.com/images/M/MV5BMTQyMzkxNjI5M15BMl5BanBnXkFtZTcwNDAzODY4OA@@._V1_SX300.jpg";5.7;4.6;0.0;"Absolute Performances!";"Negative"
"tt2106670";"The Taste of Money";"Drama, Thriller";2013;"https://m.media-amazon.com/images/M/MV5BNTAzMWRmMzktYjJkNi00YTlmLTg0NWUtODM1NTBiZThkZmRiXkEyXkFqcGdeQXVyMjgyNjk3MzE@._V1_SX300.jpg";5.8;5.4;0.0;"Classy movie about class";"Positive"
"tt2107850";"The Case Against 8";"Documentary, Biography, News";2014;"https://images-na.ssl-images-amazon.com/images/M/MV5BMTAzMzYwNzM2NDheQTJeQWpwZ15BbWU4MDQzNDAxMDEx._V1_SX300.jpg";7.4;0.0;0.0;"A Powerful Human Story...";"Positive"
"tt2109184";"Paranormal Activity 4";"Horror";2012;"https://m.media-amazon.com/images/M/MV5BNjAxMzM0MjYwM15BMl5BanBnXkFtZTcwMjMwMjAyOA@@._V1_SX300.jpg";4.6;4.0;5.0;"They've Obviously Visited the Well One Too Many Times";"Positive"
"tt2109248";"Transformers: Age of Extinction";"Action, Adventure, Sci-Fi";2014;"https://m.media-amazon.com/images/M/MV5BMjE1OTMyODA5M15BMl5BanBnXkFtZTgwMjc2MDk3MTE@._V1_SX300.jpg";5.7;3.2;210.0;"Poor plot. Nice effects";"Negative"
"tt2111392";"Raze";"Action, Drama, Horror";2014;"https://m.media-amazon.com/images/M/MV5BMTkyMjk2OTk2MF5BMl5BanBnXkFtZTgwNjcwMzg3MDE@._V1_SX300.jpg";5.2;4.1;0.0;"Fast paced, great acting";"Positive"
"tt2112096";"Absolutely Fabulous: The Movie";"Comedy, Crime";2016;"https://m.media-amazon.com/images/M/MV5BMjI4NDI5MDg2OV5BMl5BanBnXkFtZTgwNzA5ODQ3ODE@._V1_SX300.jpg";5.4;5.9;0.0;"Fabulously entertaining";"Positive"
"tt2112124";"Chennai Express";"Action, Comedy";2013;"https://m.media-amazon.com/images/M/MV5BMjE2OTEyOTA3OV5BMl5BanBnXkFtZTcwNjI4MDk3OQ@@._V1_SX300.jpg";6.0;4.5;0.0;"Chennai Express is the story of Rahul and Meena, who meet on a train, and how the journey affects their lives.";"Negative"
"tt2112868";"Under African Skies";"Documentary, Biography, History";2012;"https://images-na.ssl-images-amazon.com/images/M/MV5BMjM0MDIwMjE0NF5BMl5BanBnXkFtZTcwNTI4NTQ1Nw@@._V1_SX300.jpg";7.8;8.2;0.0;"The roots of rhythm remain";"Negative"
"tt2118624";"The Final Girls";"Comedy, Horror";2015;"https://m.media-amazon.com/images/M/MV5BMjI4Nzk2NzAzOV5BMl5BanBnXkFtZTgwNjI1NzY4NjE@._V1_SX300.jpg";6.6;5.9;4.5;"Fun, but where's the blood and boobs?";"Positive"
"tt2119532";"Hacksaw Ridge";"Biography, Drama, History, War";2016;"https://m.media-amazon.com/images/M/MV5BMjQ1NjM3MTUxNV5BMl5BanBnXkFtZTgwMDc5MTY5OTE@._V1_SX300.jpg";8.1;7.1;40.0;"one of the most violent sensory assaults that can be experienced in a cinema";"Negative"
"tt2119543";"The House with a Clock in Its Walls";"Comedy, Family, Fantasy, Horror, Mystery, Sci-Fi, Thriller";2018;"https://m.media-amazon.com/images/M/MV5BMTk1MzM1ODEwOV5BMl5BanBnXkFtZTgwMTE0OTA4NTM@._V1_SX300.jpg";6.1;5.7;42.0;"The book vs the movie.";"Negative"
"tt2120120";"Pixels";"Action, Comedy, Sci-Fi";2015;"https://m.media-amazon.com/images/M/MV5BMTYxMzM4NDY5N15BMl5BanBnXkFtZTgwNzg1NTI3MzE@._V1_SX300.jpg";5.6;2.7;88.0;"Impatient Haters!!!";"Negative"
"tt2120152";"The Invisible War";"Documentary, Crime";2012;"https://m.media-amazon.com/images/M/MV5BMTkyNjUzOTg4MV5BMl5BanBnXkFtZTcwOTIyMzc4Nw@@._V1_SX300.jpg";7.6;7.5;0.0;"and this is America, this is the u.s. military, this is the cover ups!";"Negative"
"tt2123146";"Angry Video Game Nerd: The Movie";"Adventure, Comedy, Sci-Fi";2014;"https://m.media-amazon.com/images/M/MV5BMjA2NzYzMTg4NF5BMl5BanBnXkFtZTgwNDcyMzIwMjE@._V1_SX300.jpg";5.7;0.0;0.33;"I want to like it, but I can't. I got bored on half the movie.";"Positive"
"tt2124908";"Shut Up and Play the Hits";"Documentary, Music";2012;"https://m.media-amazon.com/images/M/MV5BMTQxNjgwMjIzOF5BMl5BanBnXkFtZTcwMjAyNjUwOA@@._V1_SX300.jpg";7.4;7.2;0.0;"Shut Up and See This Movie!!";"Negative"
"tt2125435";"Beasts of the Southern Wild";"Adventure, Drama, Fantasy";2012;"https://m.media-amazon.com/images/M/MV5BMTgxNDM5MDM1Ml5BMl5BanBnXkFtZTcwOTYwNzQ3Nw@@._V1_SX300.jpg";7.3;8.6;1.8;"magical, thought-provoking, very, very watchable";"Negative"
"tt2125490";"Detropia";"Documentary";2012;"https://m.media-amazon.com/images/M/MV5BMTAxNjY3NTk2MjheQTJeQWpwZ15BbWU3MDMzOTI0MTg@._V1_SX300.jpg";6.5;6.8;0.0;"Ruin Porn";"Negative"
"tt2125608";"Searching for Sugar Man";"Documentary, Biography, Music";2012;"https://m.media-amazon.com/images/M/MV5BMWYyMzgxNDQtMDI2Mi00NmMzLWI5MTAtMmUwNDg3Yjg3N2U3XkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_SX300.jpg";8.2;7.9;0.0;"One Of the Best Films Of the Year";"Positive"
"tt2125666";"The Queen of Versailles";"Documentary";2014;"https://m.media-amazon.com/images/M/MV5BMTM0MzY0NDc3NV5BMl5BanBnXkFtZTcwMTAyODY4Nw@@._V1_SX300.jpg";7.1;8.0;1.0;"American nightmare";"Negative"
"tt2126355";"San Andreas";"Action, Adventure, Drama, Thriller";2015;"https://m.media-amazon.com/images/M/MV5BNjI4MTgyOTAxOV5BMl5BanBnXkFtZTgwMjQwOTA4NTE@._V1_SX300.jpg";6.1;4.3;110.0;"Disastrous";"Negative"
"tt2126357";"Second Act";"Comedy, Romance";2018;"https://m.media-amazon.com/images/M/MV5BMjQ2MjI5Njk0MF5BMl5BanBnXkFtZTgwNDQ2NzczNTM@._V1_SX300.jpg";6.0;4.7;16.0;"An entertaining movie";"Positive"
"tt2130321";"West of Memphis";"Documentary, Crime";2012;"https://m.media-amazon.com/images/M/MV5BMjIzNDM3NjkzOV5BMl5BanBnXkFtZTcwNjI5Nzg0OA@@._V1_SX300.jpg";7.9;8.0;0.0;"Infuriating, depressing and horrifying but also ultimately inspiring.";"Negative"
"tt2132285";"The Bling Ring";"Biography, Crime, Drama";2013;"https://m.media-amazon.com/images/M/MV5BMTQzMTgwMzQxN15BMl5BanBnXkFtZTcwOTcwNTY0OQ@@._V1_SX300.jpg";5.6;6.6;8.0;"Leaving with a feeling of emptiness is rather the point ... you've just met the Bling Ring.";"Negative"
"tt2140037";"Jane Got a Gun";"Action, Drama, Western";2016;"https://m.media-amazon.com/images/M/MV5BMTgwNDk0NDkwMl5BMl5BanBnXkFtZTgwNzYyNjA3NzE@._V1_SX300.jpg";5.9;4.9;25.0;"She also got a family ...";"Negative"
"tt2140373";"Saving Mr. Banks";"Biography, Comedy, Drama, Family, Music";2013;"https://m.media-amazon.com/images/M/MV5BMTc0MTQ3NzE4Nl5BMl5BanBnXkFtZTcwMzA4NDM5OQ@@._V1_SX300.jpg";7.5;6.5;35.0;"Delightful";"Positive"
"tt2140379";"Self/less";"Action, Mystery, Sci-Fi, Thriller";2015;"https://m.media-amazon.com/images/M/MV5BMTU0MTQzNzAxMl5BMl5BanBnXkFtZTgwNjg4MjcxNjE@._V1_SX300.jpg";6.5;3.4;26.0;"Okay, so we could be biased about Ryan Reynolds in an Sci-fi/Action title, but hear me out...";"Negative"
"tt2140465";"Tanu Weds Manu Returns";"Comedy, Drama, Romance";2015;"https://m.media-amazon.com/images/M/MV5BMjMwMTExMjA1OV5BMl5BanBnXkFtZTgwNDI5MTcyNjE@._V1_SX300.jpg";7.7;0.0;0.0;"Must watch";"Negative"
"tt2140479";"The Accountant";"Action, Crime, Drama, Thriller";2016;"https://m.media-amazon.com/images/M/MV5BNjFmN2UwYWEtMmNiNi00YTU5LThiM2YtMmU4YzYzYTA3YWFjXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@._V1_SX300.jpg";7.3;5.1;44.0;"Excellent";"Positive"
"tt2141751";"God Help the Girl";"Drama, Musical, Romance";2014;"https://m.media-amazon.com/images/M/MV5BMTg0MDYwNjg2NF5BMl5BanBnXkFtZTgwMTE1NzMyMjE@._V1_SX300.jpg";6.4;5.8;1.85;"what I wish I'd been been doing while ill in my early 20s, I think.";"Negative"
"tt2141773";"Hell and Back";"Animation, Adventure, Comedy, Fantasy";2015;"https://m.media-amazon.com/images/M/MV5BMjM4NzUxODgyNV5BMl5BanBnXkFtZTgwMDM5MzA3NjE@._V1_SX300.jpg";5.4;0.0;0.0;"Could have been a better rated R animated movie.";"Positive"
"tt2153963";"Tabu";"Drama, Romance";2012;"https://m.media-amazon.com/images/M/MV5BYjM5ZTAyYTktNGYxZS00MTBkLWIyNTktYTRjYzAxNzc3MDAzXkEyXkFqcGdeQXVyMjQ2MTk1OTE@._V1_SX300.jpg";7.3;7.8;0.0;"It succeeds in overcoming its foibles by its sheer eccentricity and stunning cinematography";"Positive"
"tt2167202";"Getaway";"Action, Crime, Thriller";2013;"https://m.media-amazon.com/images/M/MV5BMTM5NTkzNzk0NF5BMl5BanBnXkFtZTcwMTQwNjE5OQ@@._V1_SX300.jpg";4.4;2.2;18.0;"The Title is the Only Thing Right About This Film";"Negative"
"tt2170299";"Bad Words";"Comedy, Drama";2014;"https://m.media-amazon.com/images/M/MV5BMTYwNTg0NzQ1NF5BMl5BanBnXkFtZTgwMDQ5OTMwMTE@._V1_SX300.jpg";6.7;5.7;10.0;"Great film. A different kind of ""feel-good"" movie.";"Positive"
"tt2170439";"Horrible Bosses 2";"Comedy, Crime";2014;"https://m.media-amazon.com/images/M/MV5BNzU4OTEzNzAwN15BMl5BanBnXkFtZTgwMTgwODAwMzE@._V1_SX300.jpg";6.3;4.0;42.0;"An unnecessary but funny sequel";"Positive"
"tt2170593";"St. Vincent";"Comedy, Drama";2014;"https://m.media-amazon.com/images/M/MV5BMTk5NzI5OTA4MF5BMl5BanBnXkFtZTgwNjc4NTM3MjE@._V1_SX300.jpg";7.3;6.4;13.0;"Saint Bill";"Negative"
"tt2172934";"3 Days to Kill";"Action, Drama, Thriller";2014;"https://m.media-amazon.com/images/M/MV5BMzM0MjE0Nzg1N15BMl5BanBnXkFtZTgwODA4ODE4MDE@._V1_SX300.jpg";6.2;4.0;28.0;"Taken for a Ride";"Negative"
"tt2172935";"Metallica Through the Never";"Music";2013;"https://m.media-amazon.com/images/M/MV5BMjQwNjk5MTk4Ml5BMl5BanBnXkFtZTcwNTgwNDA5OQ@@._V1_SX300.jpg";7.2;6.1;0.0;"Amazing sound and 3D concert!!";"Positive"
"tt2172985";"The Art of the Steal";"Comedy, Crime, Thriller";2014;"https://m.media-amazon.com/images/M/MV5BNjUxNjYyNTUxMF5BMl5BanBnXkFtZTgwNDgyMDcyMTE@._V1_SX300.jpg";6.3;5.3;0.0;"Great Movie.";"Positive"
"tt2176013";"Jab Tak Hai Jaan";"Drama, Family, Romance";2012;"https://m.media-amazon.com/images/M/MV5BMTUyMzM5OTM5NF5BMl5BanBnXkFtZTcwNTIwMjA3OA@@._V1_SX300.jpg";6.8;0.0;7.22;"Romance : Immortal Forever";"Positive"
"tt2177771";"The Monuments Men";"Comedy, Drama, History, War";2014;"https://m.media-amazon.com/images/M/MV5BMjMxMjk4NTM1M15BMl5BanBnXkFtZTgwNjg0MjQ3MDE@._V1_SX300.jpg";6.1;5.2;70.0;"Monuments Men is light entertainment that doesn't bore, but doesn't bring anything new either";"Positive"
"tt2178470";"Yeh Jawaani Hai Deewani";"Comedy, Drama, Musical, Romance";2013;"https://m.media-amazon.com/images/M/MV5BODA4MjM2ODk4OF5BMl5BanBnXkFtZTcwNDgzODk1OQ@@._V1_SX300.jpg";7.0;0.0;0.0;"Been there ,seen that  feeling but still it holds!!!!";"Positive"
"tt2179116";"The Kings of Summer";"Adventure, Comedy, Drama";2013;"https://m.media-amazon.com/images/M/MV5BMTc3ODA1NTI0MV5BMl5BanBnXkFtZTcwOTE4OTUzOQ@@._V1_SX300.jpg";7.2;6.1;0.0;"A must see for young teens & parents. The kid that plays Biaggio really steals the movie and is so much fun to watch. I say A";"Positive"
"tt2179136";"American Sniper";"Action, Biography, Drama, History, Thriller, War";2015;"https://m.media-amazon.com/images/M/MV5BMTkxNzI3ODI4Nl5BMl5BanBnXkFtZTgwMjkwMjY4MjE@._V1_SX300.jpg";7.3;7.2;58.8;"Bradley Cooper bulked up his shoulders and took on a very difficult role that etches him on the list of ""Great Actors"" as he plays the real life character of Chris Kyle.";"Positive"
"tt2179936";"School Dance";"Comedy, Drama, Music";2014;"https://m.media-amazon.com/images/M/MV5BNzEwMDEwMzUwNV5BMl5BanBnXkFtZTgwMTk0MjU5MTE@._V1_SX300.jpg";4.6;0.0;0.0;"I was very surprised in a good way!";"Positive"
"tt2180411";"Into the Woods";"Adventure, Comedy, Drama, Fantasy, Musical";2014;"https://m.media-amazon.com/images/M/MV5BMTY4MzQ4OTY3NF5BMl5BanBnXkFtZTgwNjM5MDI3MjE@._V1_SX300.jpg";6.0;6.9;50.0;"A good adaptation of a fantastic musical, the rating does not do it justice.";"Positive"
"tt2182115";"The Old Man";"Action, Adventure, Drama";2014;"https://ia.media-imdb.com/images/M/MV5BOTRmN2M4OTAtMWQ1MC00YTNiLTk0NzEtODBmMjE4NTBjZDhlXkEyXkFqcGdeQXVyMjAwMzU2MDY@._V1_SX300.jpg";7.3;0.0;0.0;"A beautiful modern retelling of the Old Man and the Sea";"Positive"
"tt2182256";"Premature";"Comedy, Fantasy";2014;"https://m.media-amazon.com/images/M/MV5BMjE2OTQ2NDEzMF5BMl5BanBnXkFtZTgwMjA3MjAwMjE@._V1_SX300.jpg";5.8;3.4;0.0;"You can't compare the greats to a movie about ejaculation";"Negative"
"tt2183034";"Earth to Echo";"Adventure, Family, Sci-Fi";2014;"https://m.media-amazon.com/images/M/MV5BMjEwMzA5Nzk2Ml5BMl5BanBnXkFtZTgwMDM2NzE4MTE@._V1_SX300.jpg";5.8;5.3;13.0;"Solid Entertainment for young people";"Positive"
"tt2184287";"Summer in February";"Biography, Drama, Romance";2014;"https://m.media-amazon.com/images/M/MV5BMjMwODI0NDAyNF5BMl5BanBnXkFtZTgwMTI1NDM5MDE@._V1_SX300.jpg";5.7;2.2;6.38;"Good";"Positive"
"tt2184339";"The Purge";"Horror, Thriller";2013;"https://m.media-amazon.com/images/M/MV5BMTQzNTcwODEyM15BMl5BanBnXkFtZTcwMjM1MDI0OQ@@._V1_SX300.jpg";5.7;4.1;3.0;"Should have been better";"Positive"
"tt2185037";"Running Man";"Comedy, Game-Show, Reality-TV";2010;"https://m.media-amazon.com/images/M/MV5BYTNhZWRiN2ItNmYxYi00M2Q1LWE4MTUtYTMwZDJlOTljM2I5XkEyXkFqcGdeQXVyNjQ3NzI2MDk@._V1_SX300.jpg";8.8;0.0;0.0;"Was good until they make the guests win";"Positive"
"tt2191701";"Grown Ups 2";"Comedy";2013;"https://m.media-amazon.com/images/M/MV5BMTgwNTI2MDI0OF5BMl5BanBnXkFtZTcwMTk5MDg0OQ@@._V1_SX300.jpg";5.4;1.9;80.0;"Chaotic comedy, and too many stars.";"Negative"
"tt2193418";"Hammer of the Gods";"Action, Adventure, History";2013;"https://m.media-amazon.com/images/M/MV5BMTY5ODY2NjE5OF5BMl5BanBnXkFtZTcwNzY4NzAzOQ@@._V1_SX300.jpg";4.5;4.4;0.0;"Absolutely rubbish!";"Negative"
